trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R2-D0-WD-1500,15:20:30,15:20:30,S11,6,,0,0,5695.5
R2-D0-WD-1500,15:23:00,15:23:00,S27,7,,0,0,6254.3
R2-D0-WD-1500,15:25:30,15:25:30,S02,8,,0,0,6843.6
R2-D0-WD-1500,15:28:30,15:28:30,S23,9,,0,0,7649.3
R2-D0-WD-1500,15:31:30,15:31:30,S01,10,,0,0,8444.8
R2-D0-WD-1500,15:37:00,15:37:00,S13,11,,0,0,10079.1
R2-D0-WD-1500,15:40:00,15:40:00,S14,12,,0,0,10885.1
R2-D0-WD-1500,15:44:00,15:44:00,S15,13,,0,0,12023.3
R2-D0-WD-1520,15:20:00,15:20:00,S10,1,,0,0,0.0
R2-D0-WD-1520,15:26:00,15:26:00,S09,2,,0,0,1816.9
R2-D0-WD-1520,15:30:30,15:30:30,S08,3,,0,0,3143.1
R2-D0-WD-1520,15:34:00,15:34:00,S07,4,,0,0,4097.6
R2-D0-WD-1520,15:37:00,15:37:00,S12,5,,0,0,4802.5
R2-D0-WD-1520,15:40:30,15:40:30,S11,6,,0,0,5695.5
R2-D0-WD-1520,15:43:00,15:43:00,S27,7,,0,0,6254.3
R2-D0-WD-1520,15:45:30,15:45:30,S02,8,,0,0,6843.6
R2-D0-WD-1520,15:48:30,15:48:30,S23,9,,0,0,7649.3
R2-D0-WD-1520,15:51:30,15:51:30,S01,10,,0,0,8444.8
R2-D0-WD-1520,15:57:00,15:57:00,S13,11,,0,0,10079.1
R2-D0-WD-1520,16:00:00,16:00:00,S14,12,,0,0,10885.1
R2-D0-WD-1520,16:04:00,16:04:00,S15,13,,0,0,12023.3
R2-D0-WD-1540,15:40:00,15:40:00,S10,1,,0,0,0.0
R2-D0-WD-1540,15:46:00,15:46:00,S09,2,,0,0,1816.9
R2-D0-WD-1540,15:50:30,15:50:30,S08,3,,0,0,3143.1
R2-D0-WD-1540,15:54:00,15:54:00,S07,4,,0,0,4097.6
R2-D0-WD-1540,15:57:00,15:57:00,S12,5,,0,0,4802.5
R2-D0-WD-1540,16:00:30,16:00:30,S11,6,,0,0,5695.5
R2-D0-WD-1540,16:03:00,16:03:00,S27,7,,0,0,6254.3
R2-D0-WD-1540,16:05:30,16:05:30,S02,8,,0,0,6843.6
R2-D0-WD-1540,16:08:30,16:08:30,S23,9,,0,0,7649.3
R2-D0-WD-1540,16:11:30,16:11:30,S01,10,,0,0,8444.8
R2-D0-WD-1540,16:17:00,16:17:00,S13,11,,0,0,10079.1
R2-D0-WD-1540,16:20:00,16:20:00,S14,12,,0,0,10885.1
R2-D0-WD-1540,16:24:00,16:24:00,S15,13,,0,0,12023.3
R2-D0-WD-1600,16:00:00,16:00:00,S10,1,,0,0,0.0
R2-D0-WD-1600,16:06:00,16:06:00,S09,2,,0,0,1816.9
R2-D0-WD-1600,16:10:30,16:10:30,S08,3,,0,0,3143.1
R2-D0-WD-1600,16:14:00,16:14:00,S07,4,,0,0,4097.6
R2-D0-WD-1600,16:17:00,16:17:00,S12,5,,0,0,4802.5
R2-D0-WD-1600,16:20:30,16:20:30,S11,6,,0,0,5695.5
R2-D0-WD-1600,16:23:00,16:23:00,S27,7,,0,0,6254.3
R2-D0-WD-1600,16:25:30,16:25:30,S02,8,,0,0,6843.6
R2-D0-WD-1600,16:28:30,16:28:30,S23,9,,0,0,7649.3
R2-D0-WD-1600,16:31:30,16:31:30,S01,10,,0,0,8444.8
R2-D0-WD-1600,16:37:00,16:37:00,S13,11,,0,0,10079.1
R2-D0-WD-1600,16:40:00,16:40:00,S14,12,,0,0,10885.1
R2-D0-WD-1600,16:44:00,16:44:00,S15,13,,0,0,12023.3
R2-D0-WD-1620,16:20:00,16:20:00,S10,1,,0,0,0.0
R2-D0-WD-1620,16:26:00,16:26:00,S09,2,,0,0,1816.9
R2-D0-WD-1620,16:30:30,16:30:30,S08,3,,0,0,3143.1
R2-D0-WD-1620,16:34:00,16:34:00,S07,4,,0,0,4097.6
R2-D0-WD-1620,16:37:00,16:37:00,S12,5,,0,0,4802.5
R2-D0-WD-1620,16:40:30,16:40:30,S11,6,,0,0,5695.5
R2-D0-WD-1620,16:43:00,16:43:00,S27,7,,0,0,6254.3
R2-D0-WD-1620,16:45:30,16:45:30,S02,8,,0,0,6843.6
R2-D0-WD-1620,16:48:30,16:48:30,S23,9,,0,0,7649.3
R2-D0-WD-1620,16:51:30,16:51:30,S01,10,,0,0,8444.8
R2-D0-WD-1620,16:57:00,16:57:00,S13,11,,0,0,10079.1
R2-D0-WD-1620,17:00:00,17:00:00,S14,12,,0,0,10885.1
R2-D0-WD-1620,17:04:00,17:04:00,S15,13,,0,0,12023.3
R2-D0-WD-1640,16:40:00,16:40:00,S10,1,,0,0,0.0
R2-D0-WD-1640,16:46:00,16:46:00,S09,2,,0,0,1816.9
R2-D0-WD-1640,16:50:30,16:50:30,S08,3,,0,0,3143.1
R2-D0-WD-1640,16:54:00,16:54:00,S07,4,,0,0,4097.6
R2-D0-WD-1640,16:57:00,16:57:00,S12,5,,0,0,4802.5
R2-D0-WD-1640,17:00:30,17:00:30,S11,6,,0,0,5695.5
R2-D0-WD-1640,17:03:00,17:03:00,S27,7,,0,0,6254.3
R2-D0-WD-1640,17:05:30,17:05:30,S02,8,,0,0,6843.6
R2-D0-WD-1640,17:08:30,17:08:30,S23,9,,0,0,7649.3
R2-D0-WD-1640,17:11:30,17:11:30,S01,10,,0,0,8444.8
R2-D0-WD-1640,17:17:00,17:17:00,S13,11,,0,0,10079.1
R2-D0-WD-1640,17:20:00,17:20:00,S14,12,,0,0,10885.1
R2-D0-WD-1640,17:24:00,17:24:00,S15,13,,0,0,12023.3
R2-D0-WD-1700,17:00:00,17:00:00,S10,1,,0,0,0.0
R2-D0-WD-1700,17:06:00,17:06:00,S09,2,,0,0,1816.9
R2-D0-WD-1700,17:10:30,17:10:30,S08,3,,0,0,3143.1
R2-D0-WD-1700,17:14:00,17:14:00,S07,4,,0,0,4097.6
R2-D0-WD-1700,17:17:00,17:17:00,S12,5,,0,0,4802.5
R2-D0-WD-1700,17:20:30,17:20:30,S11,6,,0,0,5695.5
R2-D0-WD-1700,17:23:00,17:23:00,S27,7,,0,0,6254.3
R2-D0-WD-1700,17:25:30,17:25:30,S02,8,,0,0,6843.6
R2-D0-WD-1700,17:28:30,17:28:30,S23,9,,0,0,7649.3
R2-D0-WD-1700,17:31:30,17:31:30,S01,10,,0,0,8444.8
R2-D0-WD-1700,17:37:00,17:37:00,S13,11,,0,0,10079.1
R2-D0-WD-1700,17:40:00,17:40:00,S14,12,,0,0,10885.1
R2-D0-WD-1700,17:44:00,17:44:00,S15,13,,0,0,12023.3
R2-D0-WD-1720,17:20:00,17:20:00,S10,1,,0,0,0.0
R2-D0-WD-1720,17:26:00,17:26:00,S09,2,,0,0,1816.9
R2-D0-WD-1720,17:30:30,17:30:30,S08,3,,0,0,3143.1
R2-D0-WD-1720,17:34:00,17:34:00,S07,4,,0,0,4097.6
R2-D0-WD-1720,17:37:00,17:37:00,S12,5,,0,0,4802.5
R2-D0-WD-1720,17:40:30,17:40:30,S11,6,,0,0,5695.5
R2-D0-WD-1720,17:43:00,17:43:00,S27,7,,0,0,6254.3
R2-D0-WD-1720,17:45:30,17:45:30,S02,8,,0,0,6843.6
R2-D0-WD-1720,17:48:30,17:48:30,S23,9,,0,0,7649.3
R2-D0-WD-1720,17:51:30,17:51:30,S01,10,,0,0,8444.8
R2-D0-WD-1720,17:57:00,17:57:00,S13,11,,0,0,10079.1
R2-D0-WD-1720,18:00:00,18:00:00,S14,12,,0,0,10885.1
R2-D0-WD-1720,18:04:00,18:04:00,S15,13,,0,0,12023.3
R2-D0-WD-1740,17:40:00,17:40:00,S10,1,,0,0,0.0
R2-D0-WD-1740,17:46:00,17:46:00,S09,2,,0,0,1816.9
R2-D0-WD-1740,17:50:30,17:50:30,S08,3,,0,0,3143.1
R2-D0-WD-1740,17:54:00,17:54:00,S07,4,,0,0,4097.6
R2-D0-WD-1740,17:57:00,17:57:00,S12,5,,0,0,4802.5
R2-D0-WD-1740,18:00:30,18:00:30,S11,6,,0,0,5695.5
R2-D0-WD-1740,18:03:00,18:03:00,S27,7,,0,0,6254.3
R2-D0-WD-1740,18:05:30,18:05:30,S02,8,,0,0,6843.6
R2-D0-WD-1740,18:08:30,18:08:30,S23,9,,0,0,7649.3
R2-D0-WD-1740,18:11:30,18:11:30,S01,10,,0,0,8444.8
R2-D0-WD-1740,18:17:00,18:17:00,S13,11,,0,0,10079.1
R2-D0-WD-1740,18:20:00,18:20:00,S14,12,,0,0,10885.1
R2-D0-WD-1740,18:24:00,18:24:00,S15,13,,0,0,12023.3
R2-D0-WD-1800,18:00:00,18:00:00,S10,1,,0,0,0.0
R2-D0-WD-1800,18:06:00,18:06:00,S09,2,,0,0,1816.9
R2-D0-WD-1800,18:10:30,18:10:30,S08,3,,0,0,3143.1
R2-D0-WD-1800,18:14:00,18:14:00,S07,4,,0,0,4097.6
R2-D0-WD-1800,18:17:00,18:17:00,S12,5,,0,0,4802.5
R2-D0-WD-1800,18:20:30,18:20:30,S11,6,,0,0,5695.5
R2-D0-WD-1800,18:23:00,18:23:00,S27,7,,0,0,6254.3
R2-D0-WD-1800,18:25:30,18:25:30,S02,8,,0,0,6843.6
R2-D0-WD-1800,18:28:30,18:28:30,S23,9,,0,0,7649.3
R2-D0-WD-1800,18:31:30,18:31:30,S01,10,,0,0,8444.8
R2-D0-WD-1800,18:37:00,18:37:00,S13,11,,0,0,10079.1
R2-D0-WD-1800,18:40:00,18:40:00,S14,12,,0,0,10885.1
R2-D0-WD-1800,18:44:00,18:44:00,S15,13,,0,0,12023.3
R2-D0-WD-1820,18:20:00,18:20:00,S10,1,,0,0,0.0
R2-D0-WD-1820,18:26:00,18:26:00,S09,2,,0,0,1816.9
R2-D0-WD-1820,18:30:30,18:30:30,S08,3,,0,0,3143.1
R2-D0-WD-1820,18:34:00,18:34:00,S07,4,,0,0,4097.6
R2-D0-WD-1820,18:37:00,18:37:00,S12,5,,0,0,4802.5
R2-D0-WD-1820,18:40:30,18:40:30,S11,6,,0,0,5695.5
R2-D0-WD-1820,18:43:00,18:43:00,S27,7,,0,0,6254.3
R2-D0-WD-1820,18:45:30,18:45:30,S02,8,,0,0,6843.6
R2-D0-WD-1820,18:48:30,18:48:30,S23,9,,0,0,7649.3
R2-D0-WD-1820,18:51:30,18:51:30,S01,10,,0,0,8444.8
R2-D0-WD-1820,18:57:00,18:57:00,S13,11,,0,0,10079.1
R2-D0-WD-1820,19:00:00,19:00:00,S14,12,,0,0,10885.1
R2-D0-WD-1820,19:04:00,19:04:00,S15,13,,0,0,12023.3
R2-D0-WD-1840,18:40:00,18:40:00,S10,1,,0,0,0.0
R2-D0-WD-1840,18:46:00,18:46:00,S09,2,,0,0,1816.9
R2-D0-WD-1840,18:50:30,18:50:30,S08,3,,0,0,3143.1
R2-D0-WD-1840,18:54:00,18:54:00,S07,4,,0,0,4097.6
R2-D0-WD-1840,18:57:00,18:57:00,S12,5,,0,0,4802.5
R2-D0-WD-1840,19:00:30,19:00:30,S11,6,,0,0,5695.5
R2-D0-WD-1840,19:03:00,19:03:00,S27,7,,0,0,6254.3
R2-D0-WD-1840,19:05:30,19:05:30,S02,8,,0,0,6843.6
R2-D0-WD-1840,19:08:30,19:08:30,S23,9,,0,0,7649.3
R2-D0-WD-1840,19:11:30,19:11:30,S01,10,,0,0,8444.8
R2-D0-WD-1840,19:17:00,19:17:00,S13,11,,0,0,10079.1
R2-D0-WD-1840,19:20:00,19:20:00,S14,12,,0,0,10885.1
R2-D0-WD-1840,19:24:00,19:24:00,S15,13,,0,0,12023.3
R2-D0-WD-1900,19:00:00,19:00:00,S10,1,,0,0,0.0
R2-D0-WD-1900,19:06:00,19:06:00,S09,2,,0,0,1816.9
R2-D0-WD-1900,19:10:30,19:10:30,S08,3,,0,0,3143.1
R2-D0-WD-1900,19:14:00,19:14:00,S07,4,,0,0,4097.6
R2-D0-WD-1900,19:17:00,19:17:00,S12,5,,0,0,4802.5
R2-D0-WD-1900,19:20:30,19:20:30,S11,6,,0,0,5695.5
R2-D0-WD-1900,19:23:00,19:23:00,S27,7,,0,0,6254.3
R2-D0-WD-1900,19:25:30,19:25:30,S02,8,,0,0,6843.6
R2-D0-WD-1900,19:28:30,19:28:30,S23,9,,0,0,7649.3
R2-D0-WD-1900,19:31:30,19:31:30,S01,10,,0,0,8444.8
R2-D0-WD-1900,19:37:00,19:37:00,S13,11,,0,0,10079.1
R2-D0-WD-1900,19:40:00,19:40:00,S14,12,,0,0,10885.1
R2-D0-WD-1900,19:44:00,19:44:00,S15,13,,0,0,12023.3
R2-D0-WD-1920,19:20:00,19:20:00,S10,1,,0,0,0.0
R2-D0-WD-1920,19:26:00,19:26:00,S09,2,,0,0,1816.9
R2-D0-WD-1920,19:30:30,19:30:30,S08,3,,0,0,3143.1
R2-D0-WD-1920,19:34:00,19:34:00,S07,4,,0,0,4097.6
R2-D0-WD-1920,19:37:00,19:37:00,S12,5,,0,0,4802.5
R2-D0-WD-1920,19:40:30,19:40:30,S11,6,,0,0,5695.5
R2-D0-WD-1920,19:43:00,19:43:00,S27,7,,0,0,6254.3
R2-D0-WD-1920,19:45:30,19:45:30,S02,8,,0,0,6843.6
R2-D0-WD-1920,19:48:30,19:48:30,S23,9,,0,0,7649.3
R2-D0-WD-1920,19:51:30,19:51:30,S01,10,,0,0,8444.8
R2-D0-WD-1920,19:57:00,19:57:00,S13,11,,0,0,10079.1
R2-D0-WD-1920,20:00:00,20:00:00,S14,12,,0,0,10885.1
R2-D0-WD-1920,20:04:00,20:04:00,S15,13,,0,0,12023.3
R2-D0-WD-1940,19:40:00,19:40:00,S10,1,,0,0,0.0
R2-D0-WD-1940,19:46:00,19:46:00,S09,2,,0,0,1816.9
R2-D0-WD-1940,19:50:30,19:50:30,S08,3,,0,0,3143.1
R2-D0-WD-1940,19:54:00,19:54:00,S07,4,,0,0,4097.6
R2-D0-WD-1940,19:57:00,19:57:00,S12,5,,0,0,4802.5
R2-D0-WD-1940,20:00:30,20:00:30,S11,6,,0,0,5695.5
R2-D0-WD-1940,20:03:00,20:03:00,S27,7,,0,0,6254.3
R2-D0-WD-1940,20:05:30,20:05:30,S02,8,,0,0,6843.6
R2-D0-WD-1940,20:08:30,20:08:30,S23,9,,0,0,7649.3
R2-D0-WD-1940,20:11:30,20:11:30,S01,10,,0,0,8444.8
R2-D0-WD-1940,20:17:00,20:17:00,S13,11,,0,0,10079.1
R2-D0-WD-1940,20:20:00,20:20:00,S14,12,,0,0,10885.1
R2-D0-WD-1940,20:24:00,20:24:00,S15,13,,0,0,12023.3
R2-D0-WD-2000,20:00:00,20:00:00,S10,1,,0,0,0.0
R2-D0-WD-2000,20:06:00,20:06:00,S09,2,,0,0,1816.9
R2-D0-WD-2000,20:10:30,20:10:30,S08,3,,0,0,3143.1
R2-D0-WD-2000,20:14:00,20:14:00,S07,4,,0,0,4097.6
R2-D0-WD-2000,20:17:00,20:17:00,S12,5,,0,0,4802.5
R2-D0-WD-2000,20:20:30,20:20:30,S11,6,,0,0,5695.5
R2-D0-WD-2000,20:23:00,20:23:00,S27,7,,0,0,6254.3
R2-D0-WD-2000,20:25:30,20:25:30,S02,8,,0,0,6843.6
R2-D0-WD-2000,20:28:30,20:28:30,S23,9,,0,0,7649.3
R2-D0-WD-2000,20:31:30,20:31:30,S01,10,,0,0,8444.8
R2-D0-WD-2000,20:37:00,20:37:00,S13,11,,0,0,10079.1
R2-D0-WD-2000,20:40:00,20:40:00,S14,12,,0,0,10885.1
R2-D0-WD-2000,20:44:00,20:44:00,S15,13,,0,0,12023.3
R2-D0-WD-2020,20:20:00,20:20:00,S10,1,,0,0,0.0
R2-D0-WD-2020,20:26:00,20:26:00,S09,2,,0,0,1816.9
R2-D0-WD-2020,20:30:30,20:30:30,S08,3,,0,0,3143.1
R2-D0-WD-2020,20:34:00,20:34:00,S07,4,,0,0,4097.6
R2-D0-WD-2020,20:37:00,20:37:00,S12,5,,0,0,4802.5
R2-D0-WD-2020,20:40:30,20:40:30,S11,6,,0,0,5695.5
R2-D0-WD-2020,20:43:00,20:43:00,S27,7,,0,0,6254.3
R2-D0-WD-2020,20:45:30,20:45:30,S02,8,,0,0,6843.6
R2-D0-WD-2020,20:48:30,20:48:30,S23,9,,0,0,7649.3
R2-D0-WD-2020,20:51:30,20:51:30,S01,10,,0,0,8444.8
R2-D0-WD-2020,20:57:00,20:57:00,S13,11,,0,0,10079.1
R2-D0-WD-2020,21:00:00,21:00:00,S14,12,,0,0,10885.1
R2-D0-WD-2020,21:04:00,21:04:00,S15,13,,0,0,12023.3
R2-D0-WD-2040,20:40:00,20:40:00,S10,1,,0,0,0.0
R2-D0-WD-2040,20:46:00,20:46:00,S09,2,,0,0,1816.9
R2-D0-WD-2040,20:50:30,20:50:30,S08,3,,0,0,3143.1
R2-D0-WD-2040,20:54:00,20:54:00,S07,4,,0,0,4097.6
R2-D0-WD-2040,20:57:00,20:57:00,S12,5,,0,0,4802.5
R2-D0-WD-2040,21:00:30,21:00:30,S11,6,,0,0,5695.5
R2-D0-WD-2040,21:03:00,21:03:00,S27,7,,0,0,6254.3
R2-D0-WD-2040,21:05:30,21:05:30,S02,8,,0,0,6843.6
R2-D0-WD-2040,21:08:30,21:08:30,S23,9,,0,0,7649.3
R2-D0-WD-2040,21:11:30,21:11:30,S01,10,,0,0,8444.8
R2-D0-WD-2040,21:17:00,21:17:00,S13,11,,0,0,10079.1
R2-D0-WD-2040,21:20:00,21:20:00,S14,12,,0,0,10885.1
R2-D0-WD-2040,21:24:00,21:24:00,S15,13,,0,0,12023.3
R2-D0-WD-2100,21:00:00,21:00:00,S10,1,,0,0,0.0
R2-D0-WD-2100,21:06:00,21:06:00,S09,2,,0,0,1816.9
R2-D0-WD-2100,21:10:30,21:10:30,S08,3,,0,0,3143.1
R2-D0-WD-2100,21:14:00,21:14:00,S07,4,,0,0,4097.6
R2-D0-WD-2100,21:17:00,21:17:00,S12,5,,0,0,4802.5
R2-D0-WD-2100,21:20:30,21:20:30,S11,6,,0,0,5695.5
R2-D0-WD-2100,21:23:00,21:23:00,S27,7,,0,0,6254.3
R2-D0-WD-2100,21:25:30,21:25:30,S02,8,,0,0,6843.6
R2-D0-WD-2100,21:28:30,21:28:30,S23,9,,0,0,7649.3
R2-D0-WD-2100,21:31:30,21:31:30,S01,10,,0,0,8444.8
R2-D0-WD-2100,21:37:00,21:37:00,S13,11,,0,0,10079.1
R2-D0-WD-2100,21:40:00,21:40:00,S14,12,,0,0,10885.1
R2-D0-WD-2100,21:44:00,21:44:00,S15,13,,0,0,12023.3
R2-D0-WD-2120,21:20:00,21:20:00,S10,1,,0,0,0.0
R2-D0-WD-2120,21:26:00,21:26:00,S09,2,,0,0,1816.9
R2-D0-WD-2120,21:30:30,21:30:30,S08,3,,0,0,3143.1
R2-D0-WD-2120,21:34:00,21:34:00,S07,4,,0,0,4097.6
R2-D0-WD-2120,21:37:00,21:37:00,S12,5,,0,0,4802.5
R2-D0-WD-2120,21:40:30,21:40:30,S11,6,,0,0,5695.5
R2-D0-WD-2120,21:43:00,21:43:00,S27,7,,0,0,6254.3
R2-D0-WD-2120,21:45:30,21:45:30,S02,8,,0,0,6843.6
R2-D0-WD-2120,21:48:30,21:48:30,S23,9,,0,0,7649.3
R2-D0-WD-2120,21:51:30,21:51:30,S01,10,,0,0,8444.8
R2-D0-WD-2120,21:57:00,21:57:00,S13,11,,0,0,10079.1
R2-D0-WD-2120,22:00:00,22:00:00,S14,12,,0,0,10885.1
R2-D0-WD-2120,22:04:00,22:04:00,S15,13,,0,0,12023.3
R2-D0-WD-2140,21:40:00,21:40:00,S10,1,,0,0,0.0
R2-D0-WD-2140,21:46:00,21:46:00,S09,2,,0,0,1816.9
R2-D0-WD-2140,21:50:30,21:50:30,S08,3,,0,0,3143.1
R2-D0-WD-2140,21:54:00,21:54:00,S07,4,,0,0,4097.6
R2-D0-WD-2140,21:57:00,21:57:00,S12,5,,0,0,4802.5
R2-D0-WD-2140,22:00:30,22:00:30,S11,6,,0,0,5695.5
R2-D0-WD-2140,22:03:00,22:03:00,S27,7,,0,0,6254.3
R2-D0-WD-2140,22:05:30,22:05:30,S02,8,,0,0,6843.6
R2-D0-WD-2140,22:08:30,22:08:30,S23,9,,0,0,7649.3
R2-D0-WD-2140,22:11:30,22:11:30,S01,10,,0,0,8444.8
R2-D0-WD-2140,22:17:00,22:17:00,S13,11,,0,0,10079.1
R2-D0-WD-2140,22:20:00,22:20:00,S14,12,,0,0,10885.1
R2-D0-WD-2140,22:24:00,22:24:00,S15,13,,0,0,12023.3
R2-D0-WD-2200,22:00:00,22:00:00,S10,1,,0,0,0.0
R2-D0-WD-2200,22:06:00,22:06:00,S09,2,,0,0,1816.9
R2-D0-WD-2200,22:10:30,22:10:30,S08,3,,0,0,3143.1
R2-D0-WD-2200,22:14:00,22:14:00,S07,4,,0,0,4097.6
R2-D0-WD-2200,22:17:00,22:17:00,S12,5,,0,0,4802.5
R2-D0-WD-2200,22:20:30,22:20:30,S11,6,,0,0,5695.5
R2-D0-WD-2200,22:23:00,22:23:00,S27,7,,0,0,6254.3
R2-D0-WD-2200,22:25:30,22:25:30,S02,8,,0,0,6843.6
R2-D0-WD-2200,22:28:30,22:28:30,S23,9,,0,0,7649.3
R2-D0-WD-2200,22:31:30,22:31:30,S01,10,,0,0,8444.8
R2-D0-WD-2200,22:37:00,22:37:00,S13,11,,0,0,10079.1
R2-D0-WD-2200,22:40:00,22:40:00,S14,12,,0,0,10885.1
R2-D0-WD-2200,22:44:00,22:44:00,S15,13,,0,0,12023.3
R2-D0-WD-2220,22:20:00,22:20:00,S10,1,,0,0,0.0
R2-D0-WD-2220,22:26:00,22:26:00,S09,2,,0,0,1816.9
R2-D0-WD-2220,22:30:30,22:30:30,S08,3,,0,0,3143.1
R2-D0-WD-2220,22:34:00,22:34:00,S07,4,,0,0,4097.6
R2-D0-WD-2220,22:37:00,22:37:00,S12,5,,0,0,4802.5
R2-D0-WD-2220,22:40:30,22:40:30,S11,6,,0,0,5695.5
R2-D0-WD-2220,22:43:00,22:43:00,S27,7,,0,0,6254.3
R2-D0-WD-2220,22:45:30,22:45:30,S02,8,,0,0,6843.6
R2-D0-WD-2220,22:48:30,22:48:30,S23,9,,0,0,7649.3
R2-D0-WD-2220,22:51:30,22:51:30,S01,10,,0,0,8444.8
R2-D0-WD-2220,22:57:00,22:57:00,S13,11,,0,0,10079.1
R2-D0-WD-2220,23:00:00,23:00:00,S14,12,,0,0,10885.1
R2-D0-WD-2220,23:04:00,23:04:00,S15,13,,0,0,12023.3
R2-D0-WD-2240,22:40:00,22:40:00,S10,1,,0,0,0.0
R2-D0-WD-2240,22:46:00,22:46:00,S09,2,,0,0,1816.9
R2-D0-WD-2240,22:50:30,22:50:30,S08,3,,0,0,3143.1
R2-D0-WD-2240,22:54:00,22:54:00,S07,4,,0,0,4097.6
R2-D0-WD-2240,22:57:00,22:57:00,S12,5,,0,0,4802.5
R2-D0-WD-2240,23:00:30,23:00:30,S11,6,,0,0,5695.5
R2-D0-WD-2240,23:03:00,23:03:00,S27,7,,0,0,6254.3
R2-D0-WD-2240,23:05:30,23:05:30,S02,8,,0,0,6843.6
R2-D0-WD-2240,23:08:30,23:08:30,S23,9,,0,0,7649.3
R2-D0-WD-2240,23:11:30,23:11:30,S01,10,,0,0,8444.8
R2-D0-WD-2240,23:17:00,23:17:00,S13,11,,0,0,10079.1
R2-D0-WD-2240,23:20:00,23:20:00,S14,12,,0,0,10885.1
R2-D0-WD-2240,23:24:00,23:24:00,S15,13,,0,0,12023.3
R2-D0-WD-2300,23:00:00,23:00:00,S10,1,,0,0,0.0
R2-D0-WD-2300,23:06:00,23:06:00,S09,2,,0,0,1816.9
R2-D0-WD-2300,23:10:30,23:10:30,S08,3,,0,0,3143.1
R2-D0-WD-2300,23:14:00,23:14:00,S07,4,,0,0,4097.6
R2-D0-WD-2300,23:17:00,23:17:00,S12,5,,0,0,4802.5
R2-D0-WD-2300,23:20:30,23:20:30,S11,6,,0,0,5695.5
R2-D0-WD-2300,23:23:00,23:23:00,S27,7,,0,0,6254.3
R2-D0-WD-2300,23:25:30,23:25:30,S02,8,,0,0,6843.6
R2-D0-WD-2300,23:28:30,23:28:30,S23,9,,0,0,7649.3
R2-D0-WD-2300,23:31:30,23:31:30,S01,10,,0,0,8444.8
R2-D0-WD-2300,23:37:00,23:37:00,S13,11,,0,0,10079.1
R2-D0-WD-2300,23:40:00,23:40:00,S14,12,,0,0,10885.1
R2-D0-WD-2300,23:44:00,23:44:00,S15,13,,0,0,12023.3
R2-D1-WD-0600,06:00:00,06:00:00,S15,1,,0,0,0.0
R2-D1-WD-0600,06:04:00,06:04:00,S14,2,,0,0,1138.2
R2-D1-WD-0600,06:07:00,06:07:00,S13,3,,0,0,1944.2
R2-D1-WD-0600,06:12:30,06:12:30,S01,4,,0,0,3578.5
R2-D1-WD-0600,06:15:30,06:15:30,S23,5,,0,0,4374.0
R2-D1-WD-0600,06:18:30,06:18:30,S02,6,,0,0,5179.7
R2-D1-WD-0600,06:21:00,06:21:00,S27,7,,0,0,5769.1
R2-D1-WD-0600,06:23:30,06:23:30,S11,8,,0,0,6327.8
R2-D1-WD-0600,06:27:00,06:27:00,S12,9,,0,0,7220.8
R2-D1-WD-0600,06:30:00,06:30:00,S07,10,,0,0,7925.7
R2-D1-WD-0600,06:33:30,06:33:30,S08,11,,0,0,8880.2
R2-D1-WD-0600,06:38:00,06:38:00,S09,12,,0,0,10206.4
R2-D1-WD-0600,06:44:00,06:44:00,S10,13,,0,0,12023.3
R2-D1-WD-0620,06:20:00,06:20:00,S15,1,,0,0,0.0
R2-D1-WD-0620,06:24:00,06:24:00,S14,2,,0,0,1138.2
R2-D1-WD-0620,06:27:00,06:27:00,S13,3,,0,0,1944.2
R2-D1-WD-0620,06:32:30,06:32:30,S01,4,,0,0,3578.5
R2-D1-WD-0620,06:35:30,06:35:30,S23,5,,0,0,4374.0
R2-D1-WD-0620,06:38:30,06:38:30,S02,6,,0,0,5179.7
R2-D1-WD-0620,06:41:00,06:41:00,S27,7,,0,0,5769.1
R2-D1-WD-0620,06:43:30,06:43:30,S11,8,,0,0,6327.8
R2-D1-WD-0620,06:47:00,06:47:00,S12,9,,0,0,7220.8
R2-D1-WD-0620,06:50:00,06:50:00,S07,10,,0,0,7925.7
R2-D1-WD-0620,06:53:30,06:53:30,S08,11,,0,0,8880.2
R2-D1-WD-0620,06:58:00,06:58:00,S09,12,,0,0,10206.4
R2-D1-WD-0620,07:04:00,07:04:00,S10,13,,0,0,12023.3
R2-D1-WD-0640,06:40:00,06:40:00,S15,1,,0,0,0.0
R2-D1-WD-0640,06:44:00,06:44:00,S14,2,,0,0,1138.2
R2-D1-WD-0640,06:47:00,06:47:00,S13,3,,0,0,1944.2
R2-D1-WD-0640,06:52:30,06:52:30,S01,4,,0,0,3578.5
R2-D1-WD-0640,06:55:30,06:55:30,S23,5,,0,0,4374.0
R2-D1-WD-0640,06:58:30,06:58:30,S02,6,,0,0,5179.7
R2-D1-WD-0640,07:01:00,07:01:00,S27,7,,0,0,5769.1
R2-D1-WD-0640,07:03:30,07:03:30,S11,8,,0,0,6327.8
R2-D1-WD-0640,07:07:00,07:07:00,S12,9,,0,0,7220.8
R2-D1-WD-0640,07:10:00,07:10:00,S07,10,,0,0,7925.7
R2-D1-WD-0640,07:13:30,07:13:30,S08,11,,0,0,8880.2
R2-D1-WD-0640,07:18:00,07:18:00,S09,12,,0,0,10206.4
